time (s),B_z (T)
0.00017290000000000003,-9.772681753390152e-06
0.000173,-1.1096555274862246e-05
0.0001731,-6.6847949462491454e-06
0.0001732,6.213832936265095e-06
0.0001733,9.452737807058879e-06
0.0001734,1.634557074676074e-05
0.00017350000000000002,2.6234349415915045e-05
0.00017360000000000002,3.5541772693444037e-05
0.00017370000000000002,3.073487677434103e-05
0.00017380000000000002,4.299262643271811e-05
0.00017390000000000003,4.157250133351191e-05
0.00017400000000000003,3.6141078743076396e-05
0.0001741,3.624135975116402e-05
0.0001742,5.055100290453725e-05
0.0001743,4.53166797115547e-05
0.0001744,5.17537427841818e-05
0.0001745,4.909848953533276e-05
0.00017460000000000002,6.65326238638805e-05
0.00017470000000000002,5.482283434266525e-05
0.00017480000000000002,4.374073810812045e-05
0.00017490000000000002,3.174258892863454e-05
0.00017500000000000003,2.976313091117332e-05
0.00017510000000000003,3.243628655919949e-05
0.0001752,2.1354212638268832e-05
0.0001753,4.921002251051409e-06
0.0001754,7.457417257940654e-07
0.0001755,9.820373221521065e-06
0.0001756,-5.489461954090021e-06
0.00017570000000000002,-1.2670459063487257e-05
0.00017580000000000002,-4.90128793163853e-06
0.00017590000000000002,-6.653424565458422e-06
0.00017600000000000002,-6.0978039150548685e-06
0.00017610000000000002,-1.6962706442135534e-05
0.00017620000000000003,-1.4537499071576307e-05
0.0001763,-1.2003004847203678e-05
0.0001764,-5.212576458665409e-06
0.0001765,1.3973874835991517e-06
0.0001766,5.224927329216593e-07
0.0001767,5.576772844956312e-06
0.00017680000000000001,-4.4281333136927925e-06
0.00017690000000000002,-8.029106442801485e-06
0.00017700000000000002,-2.4240933661873926e-06
0.00017710000000000002,-1.691278192925067e-05
0.00017720000000000002,-2.664316617374809e-05
0.00017730000000000003,-3.176956200944877e-05
0.0001774,-2.724978845578005e-05
0.0001775,-2.3754990028148807e-05
0.0001776,-3.2089609908944405e-05
0.0001777,-3.0700455172084866e-05
0.0001778,-2.0682580383313162e-05
0.00017790000000000001,-1.0564744576213064e-05
0.00017800000000000002,-2.4593925452979133e-05
0.00017810000000000002,-2.7927512339562555e-05
0.00017820000000000002,-2.014676729175743e-05
0.00017830000000000002,-1.091881029093223e-05
0.00017840000000000003,-1.3855633889510564e-05
0.00017850000000000003,-1.628096725437023e-05
0.0001786,-9.793075595299959e-06
0.0001787,2.893246091649516e-06
0.0001788,-8.714441621302877e-07
0.0001789,-1.2575683871145745e-05
0.00017900000000000001,-1.5449851483619308e-05
0.00017910000000000002,-9.323127625213119e-06
0.00017920000000000002,-2.8024849443023927e-05
0.00017930000000000002,-3.558145272050502e-05
0.00017940000000000002,-3.2205471937909285e-05
0.00017950000000000003,-3.8385689337237193e-05
0.00017960000000000003,-4.0292351876579266e-05
0.0001797,-3.8147821910068026e-05
0.0001798,-3.799172009962167e-05
0.0001799,-4.001997037375281e-05
0.00018,-4.485274483191011e-05
0.00018010000000000001,-3.6136449714386675e-05
0.00018020000000000002,-2.6025159019626886e-05
0.00018030000000000002,-1.6314730709716133e-05
0.00018040000000000002,-7.385314395038076e-06
0.00018050000000000002,1.1887828042232915e-06
0.00018060000000000003,-4.777059818495701e-06
0.00018070000000000003,-4.9936690601575915e-06
0.0001808,1.0547284794072367e-05
0.0001809,-5.1941976681305866e-09
0.000181,-7.260153179396782e-06
0.0001811,-8.288216041149606e-06
0.0001812,-1.2731990720975002e-05
0.00018130000000000002,-3.124250298970539e-06
0.00018140000000000002,-6.417333335321949e-06
0.00018150000000000002,-1.1268994081426763e-05
0.00018160000000000002,-1.8764138617255168e-05
0.00018170000000000003,-2.0445943290654454e-05
0.00018180000000000003,-2.3590291092212413e-05
0.0001819,-2.5240754691988592e-05
0.000182,-2.6243149152219617e-05
0.0001821,-2.662444711743245e-05
0.0001822,-2.2863991982666794e-05
0.0001823,-2.5897192878694275e-05
0.00018240000000000002,-1.422095942074742e-05
0.00018250000000000002,-2.023889497372096e-05
0.00018260000000000002,-1.233063620046015e-05
0.00018270000000000002,-8.482327960135797e-06
0.00018280000000000003,-8.208606372611848e-06
0.00018290000000000003,-1.1451584913526003e-05
0.000183,-1.3884643627687775e-05
0.0001831,-1.2996161188692741e-05
0.0001832,7.097619578773077e-07
0.0001833,1.078770406730879e-05
0.0001834,2.09407565272847e-06
0.00018350000000000002,8.697901662786193e-06
0.00018360000000000002,5.218300123919509e-06
0.00018370000000000002,5.43215640695719e-06
0.00018380000000000002,1.4527956721457187e-05
0.00018390000000000002,1.1911264962318562e-05
0.00018400000000000003,1.5241797323331182e-05
0.0001841,2.136525655545761e-05
0.0001842,1.8262737246081867e-05
0.0001843,1.0303208082691908e-05
0.0001844,1.2110763107812664e-05
0.0001845,1.1183927500709614e-05
0.00018460000000000001,2.982306171939917e-06
0.00018470000000000002,1.4794632448394117e-05
0.00018480000000000002,3.0622430786654415e-05
0.00018490000000000002,3.763364005027393e-05
0.00018500000000000002,2.7707633243840534e-05
0.00018510000000000003,3.798972742135816e-05
0.00018520000000000003,3.671699338651929e-05
0.0001853,3.094417926040468e-05
0.0001854,2.2595651853488575e-05
0.0001855,2.6732729961087453e-05
0.0001856,3.5543599550343313e-05
0.00018570000000000001,3.343240391468951e-05
0.00018580000000000002,4.651498697600099e-05
0.00018590000000000002,3.4832723281244e-05
0.00018600000000000002,2.3886676710266194e-05
0.00018610000000000002,2.3223106872711406e-05
0.00018620000000000003,3.376545462184474e-05
0.00018630000000000003,3.2115059293907397e-05
0.0001864,2.7965495982873615e-05
0.0001865,3.113110217750997e-05
0.0001866,3.52671105633939e-05
0.0001867,2.8355936214400877e-05
0.00018680000000000001,2.08242090549985e-05
0.00018690000000000002,1.801926422581253e-05
0.00018700000000000002,2.3848273399145434e-05
0.00018710000000000002,1.7284318983060966e-05
0.00018720000000000002,2.2100081824737695e-05
0.00018730000000000003,2.5392904045922403e-05
0.00018740000000000003,3.421388063197211e-05
0.0001875,3.242476156618365e-05
0.0001876,3.708122841888569e-05
0.0001877,3.377045872535064e-05
0.0001878,2.6437612209912784e-05
0.00018790000000000001,2.4912279854619453e-05
0.00018800000000000002,4.039971193363487e-05
0.00018810000000000002,2.9240905876179893e-05
0.00018820000000000002,2.7381857932699215e-05
0.00018830000000000002,2.7580647000871773e-05
0.00018840000000000003,2.9417859164873614e-05
0.00018850000000000003,3.8695611961304515e-05
0.0001886,3.9859563145324595e-05
0.0001887,4.0130620924591193e-05
0.0001888,4.342007284496983e-05
0.0001889,4.404361767567667e-05
0.000189,5.011752430817851e-05
0.00018910000000000002,5.430161797462888e-05
0.00018920000000000002,5.374233838012626e-05
0.00018930000000000002,6.22265924040489e-05
0.00018940000000000002,7.840790168320228e-05
0.00018950000000000003,7.4453897423377e-05
0.00018960000000000003,7.151290698414788e-05
0.0001897,6.798496613504372e-05
0.0001898,5.5220926460638495e-05
0.0001899,5.877574021583204e-05
0.00019,5.197667898705977e-05
0.0001901,4.8862461189380136e-05
0.00019020000000000002,3.6639018386237526e-05
0.00019030000000000002,2.350640096365982e-05
0.00019040000000000002,1.043257930771569e-05
0.00019050000000000002,9.846959108649704e-06
0.00019060000000000003,2.761754454243443e-05
0.00019070000000000003,2.933460097783406e-05
0.00019080000000000003,2.7929895132514816e-05
0.0001909,2.3743642215116813e-05
0.000191,2.3200416011882588e-05
0.0001911,2.0248730092913572e-05
0.0001912,2.9057778502461253e-05
0.00019130000000000001,3.459222895092911e-05
0.00019140000000000002,3.9946177202989404e-05
0.00019150000000000002,4.6718854141153004e-05
0.00019160000000000002,3.267002935929561e-05
0.00019170000000000002,2.887574077453191e-05
0.00019180000000000003,3.632686800500936e-05
0.00019190000000000003,3.3189684632659996e-05
0.000192,2.459334139362981e-05
0.0001921,2.2123949160913242e-05
0.0001922,1.8479389086096787e-05
0.0001923,2.5339640658523664e-05
0.00019240000000000001,2.9120289827362284e-05
0.00019250000000000002,2.940608811089367e-05
0.00019260000000000002,2.569847180698655e-05
0.00019270000000000002,3.2785477221964445e-05
0.00019280000000000002,3.232833010661934e-05
0.00019290000000000003,3.046382931358499e-05
0.00019300000000000003,3.0210667764185568e-05
0.0001931,2.477486903156628e-05
0.0001932,3.084307315325032e-05
0.0001933,3.7228751936699846e-05
0.0001934,2.8954936691025855e-05
0.00019350000000000001,3.650806899866302e-05
0.00019360000000000002,3.9913636934179155e-05
0.00019370000000000002,4.140823518943605e-05
0.00019380000000000002,4.287275093036463e-05
0.00019390000000000002,3.8499669373339064e-05
0.00019400000000000003,3.859587623537802e-05
0.00019410000000000003,2.8683351050330606e-05
0.0001942,2.971898977166434e-05
0.0001943,3.01762382585848e-05
0.0001944,2.33209398127962e-05
0.0001945,2.261025986894471e-05
0.00019460000000000001,1.3894680658940348e-05
0.00019470000000000002,1.5364306868565783e-05
0.00019480000000000002,1.7052181231849574e-05
0.00019490000000000002,2.7701837844864696e-05
0.00019500000000000002,3.416813753278401e-05
0.00019510000000000003,3.3633191510129296e-05
0.00019520000000000003,2.2105291772973782e-05
0.0001953,3.7370547763797845e-05
0.0001954,4.6497307983186425e-05
0.0001955,4.3999050351734585e-05
0.0001956,4.191139870582485e-05
0.0001957,3.3350627044667814e-05
0.00019580000000000002,2.6733832805053072e-05
0.00019590000000000002,1.7948423724141794e-05
0.00019600000000000002,1.0029015578323884e-05
0.00019610000000000002,-4.966848767001788e-06
0.00019620000000000003,8.707639028350217e-07
0.00019630000000000003,7.302573032744527e-06
0.00019640000000000003,1.8881538708006112e-05
0.0001965,1.789569495340867e-05
0.0001966,8.223210308853739e-06
0.0001967,1.6045273056308585e-05
0.0001968,2.627457703688959e-05
0.00019690000000000002,1.5303358546185274e-05
0.00019700000000000002,2.344185109562908e-06
0.00019710000000000002,-8.999187897087122e-06
0.00019720000000000002,-1.1301489135052153e-05
0.00019730000000000003,-2.1715665615375183e-05
0.00019740000000000003,-1.1195938472734127e-05
0.00019750000000000003,-1.5639559900014295e-05
0.0001976,-2.1095233832956406e-05
0.0001977,-1.05815739862535e-05
0.0001978,-1.7445118840388566e-05
0.0001979,-1.1856372267570467e-05
0.00019800000000000002,-1.6244979403915146e-05
0.00019810000000000002,-1.847994828239965e-05
0.00019820000000000002,-3.438160340031799e-05
0.00019830000000000002,-3.93133122076808e-05
0.00019840000000000002,-3.341556080033484e-05
0.00019850000000000003,-2.8448250309793515e-05
0.00019860000000000003,-2.7925450436380806e-05
0.0001987,-2.2064813144622373e-05
0.0001988,-1.193134752637061e-05
0.0001989,-1.6061109890179693e-05
0.000199,-3.1077389959446162e-06
0.00019910000000000001,-8.6298468056774e-06
0.00019920000000000002,-2.262380355923157e-05
0.00019930000000000002,-2.63388455018228e-05
0.00019940000000000002,-2.9089047760472334e-05
0.00019950000000000002,-2.9494671492767422e-05
0.00019960000000000003,-2.611450752369377e-05
0.00019970000000000003,-2.396929373143261e-05
0.0001998,-3.8010917622425646e-05
0.0001999,-3.8006607034110175e-05
0.0002,-4.859310471260476e-05
0.0002001,-4.490738253763213e-05
0.00020020000000000001,-4.2157570625480396e-05
0.00020030000000000002,-3.15480738509172e-05
0.00020040000000000002,-4.177471073852488e-05
0.00020050000000000002,-2.6441618428908154e-05
0.00020060000000000002,-2.155822852263319e-05
0.00020070000000000003,-3.16305117706513e-05
0.00020080000000000003,-3.1166982277890747e-05
0.0002009,-2.5585525625317587e-05
0.000201,-1.5715944184601466e-05
0.0002011,-1.0142802014311527e-05
0.0002012,-1.0919916949395638e-05
0.00020130000000000001,5.035463516255222e-06
0.00020140000000000002,4.506410338357532e-06
0.00020150000000000002,-8.901134553545806e-06
0.00020160000000000002,-1.3302234353293203e-05
0.00020170000000000002,-4.916994331963908e-06
0.00020180000000000003,-3.079070086882123e-06
0.00020190000000000003,-4.239596687522106e-06
0.00020200000000000003,-9.49748375651891e-06
0.0002021,-7.650926541911808e-06
0.0002022,-9.417876179245034e-06
0.0002023,-1.871134814261989e-05
0.00020240000000000001,-2.3862898793145032e-05
0.00020250000000000002,-2.3477965779301484e-05
0.00020260000000000002,-1.4652640749160896e-05
0.00020270000000000002,-7.278680295490662e-06
0.00020280000000000002,-1.1901025066984933e-06
0.00020290000000000003,2.1906067888964606e-06
0.00020300000000000003,4.7017136514631304e-07
0.00020310000000000003,7.726251610462148e-06
0.0002032,2.343283063296089e-06
0.0002033,-5.991543672314803e-06
0.0002034,-8.318238210487842e-06
0.0002035,6.218451604260982e-07
0.00020360000000000002,-6.5219664243130995e-06
0.00020370000000000002,-1.1233195931071525e-05
0.00020380000000000002,-7.495594819955573e-07
0.00020390000000000002,2.3198048044710107e-06
0.00020400000000000003,7.671738589282838e-06
0.00020410000000000003,5.795278926068847e-06
0.00020420000000000003,2.0339771428728784e-05
0.0002043,2.3293812959189955e-05
0.0002044,3.1475374948393486e-05
0.0002045,3.0477234819977346e-05
0.0002046,2.4110183636813236e-05
0.00020470000000000002,2.1725118400356352e-05
0.00020480000000000002,2.0247569492613553e-05
0.00020490000000000002,2.2697164927095357e-05
0.00020500000000000002,1.0872524460284306e-05
0.00020510000000000003,1.0384636288753578e-06
0.00020520000000000003,1.1440447170418065e-05
0.00020530000000000003,8.175922833175218e-06
0.0002054,2.841481028188009e-06
0.0002055,-1.0095731209750581e-05
0.0002056,8.841395088221724e-07
0.0002057,4.7106792229746095e-06
0.00020580000000000002,3.5411634508460168e-06
0.00020590000000000002,4.742604804965108e-06
0.00020600000000000002,2.3128170073593032e-05
0.00020610000000000002,2.4941838951247388e-05
0.00020620000000000002,1.3642146644644159e-05
0.00020630000000000003,1.0875054050890269e-05
0.00020640000000000003,1.5981241441874165e-05
0.0002065,1.9256179379916066e-05
0.0002066,2.9495007277600135e-06
0.0002067,5.748852544948721e-06
0.0002068,3.82273285402992e-06
0.00020690000000000001,-6.469273121967407e-07
0.00020700000000000002,-2.333901244741788e-06
0.00020710000000000002,-3.095248252062545e-06
0.00020720000000000002,-9.292655858698997e-06
0.00020730000000000002,-1.5038318136304141e-05
0.00020740000000000003,-8.781141711146843e-06
0.00020750000000000003,-9.606449059715812e-06
0.0002076,-6.145166058833516e-06
0.0002077,-7.34319816097356e-06
0.0002078,-2.64336671293856e-05
0.0002079,-1.851460083912451e-05
0.00020800000000000001,-2.0422535046505892e-05
0.00020810000000000002,-2.2848599248245174e-05
0.00020820000000000002,-1.8977941638176597e-05
0.00020830000000000002,-2.5179227058114776e-05
0.00020840000000000002,-2.563873836122596e-05
0.00020850000000000003,-2.730873721140024e-05
0.00020860000000000003,-2.3369480858396964e-05
0.00020870000000000003,-3.42289106981739e-05
0.0002088,-3.9681841350317407e-05
0.0002089,-3.0789222665573736e-05
0.000209,-4.483033150727947e-06
0.00020910000000000001,-1.6909913464978663e-05
0.00020920000000000002,-3.596017548134293e-05
0.00020930000000000002,-1.99897497674415e-05
0.00020940000000000002,-2.2891584012930977e-05
0.00020950000000000002,-2.5306414210703014e-05
0.00020960000000000003,-2.1800568260441928e-05
0.00020970000000000003,-1.4374867665629229e-05
0.00020980000000000003,-2.1575935530215693e-05
0.0002099,-3.318434466680962e-05
0.00021,-4.444713385544967e-05
0.0002101,-5.033355549038917e-05
0.00021020000000000001,-5.733927940753643e-05
0.00021030000000000002,-6.04177757631771e-05
0.00021040000000000002,-6.189659551657094e-05
0.00021050000000000002,-5.8132365816037854e-05
0.00021060000000000002,-5.661931061749106e-05
0.00021070000000000003,-6.530792950646621e-05
0.00021080000000000003,-6.160076346670696e-05
0.00021090000000000003,-7.072956483526891e-05
0.000211,-6.359973445203765e-05
0.0002111,-5.2394589036773927e-05
0.0002112,-3.272024725421235e-05
0.0002113,-2.475624052766107e-05
0.00021140000000000002,-1.2920694772164722e-05
0.00021150000000000002,-5.927899819239606e-06
0.00021160000000000002,1.2377501938382192e-06
0.00021170000000000002,7.402152340710507e-06
0.00021180000000000003,1.8640598267524452e-06
0.00021190000000000003,-3.3088116733531516e-06
0.00021200000000000003,-1.4896181070674951e-05
0.0002121,-1.9678812068496934e-05
0.0002122,-1.4463474102704414e-05
0.0002123,5.095127771705191e-06
0.0002124,1.1021494881710811e-05
0.00021250000000000002,1.5058142332562466e-05
0.00021260000000000002,1.6403013933075632e-05
0.00021270000000000002,2.6415796323801086e-05
0.00021280000000000002,2.6160708362959066e-05
0.00021290000000000002,2.2985639998431863e-05
0.00021300000000000003,2.08977850163189e-05
0.00021310000000000003,1.317715947189386e-05
0.0002132,1.2178187364156097e-05
0.0002133,1.592842165329306e-05
0.0002134,1.880563785321439e-05
0.0002135,1.9741143075742564e-05
0.00021360000000000001,1.6054194341672925e-05
0.00021370000000000002,1.555594901709608e-05
0.00021380000000000002,1.8787706482554077e-05
0.00021390000000000002,1.516302775776765e-05
0.00021400000000000002,7.904849803786979e-06
0.00021410000000000003,9.949015431913421e-06
0.00021420000000000003,1.8210493132498767e-05
0.00021430000000000003,1.9868094282458516e-05
0.0002144,3.0111538667002703e-05
0.0002145,2.923249228612855e-05
0.0002146,3.773710942063778e-05
0.00021470000000000001,5.0938506093757396e-05
0.00021480000000000002,4.774330006815624e-05
0.00021490000000000002,4.416558263101751e-05
0.00021500000000000002,4.503418782013738e-05
0.00021510000000000002,3.309951579750856e-05
0.00021520000000000003,2.042110136755778e-05
0.00021530000000000003,2.9148632455128158e-05
0.00021540000000000003,2.8621908308279277e-05
0.0002155,3.826211314290252e-05
0.0002156,3.026555123579988e-05
0.0002157,1.8491031544855486e-05
0.00021580000000000001,2.5572144069381332e-05
0.00021590000000000002,3.200916668930005e-05
0.00021600000000000002,2.408822687639194e-05
0.00021610000000000002,2.7569821524051118e-05
0.00021620000000000002,3.405345208457347e-05
0.00021630000000000003,3.971631498372594e-05
0.00021640000000000003,3.866473313849889e-05
0.00021650000000000003,3.6492154155115155e-05
0.0002166,2.7008825038813983e-05
0.0002167,3.0475356862312855e-05
0.0002168,3.3942968278813996e-05
0.00021690000000000001,2.755857392055081e-05
0.00021700000000000002,2.9723816727773387e-05
0.00021710000000000002,2.2853903632613024e-05
0.00021720000000000002,1.9730240068657732e-05
0.00021730000000000002,3.31984228905195e-05
0.00021740000000000003,2.713344939899255e-05
0.00021750000000000003,2.530001852139279e-05
0.00021760000000000003,2.8780045452996492e-05
0.0002177,2.23225488377949e-05
0.0002178,2.8535054233835488e-05
0.0002179,1.666272832953334e-05
0.000218,1.3655252227658361e-05
0.00021810000000000002,1.8696948226721963e-05
0.00021820000000000002,2.7786656981660397e-05
0.00021830000000000002,3.933608702953623e-05
0.00021840000000000002,4.2359882819663095e-05
0.00021850000000000003,4.4988291749702315e-05
0.00021860000000000003,5.406856662991346e-05
0.00021870000000000003,5.689453834542473e-05
0.0002188,6.809129003609846e-05
0.0002189,6.31360424708981e-05
0.000219,5.3995911896647895e-05
0.0002191,4.923525404945891e-05
0.00021920000000000002,5.467618701006868e-05
0.00021930000000000002,4.692225275086812e-05
0.00021940000000000002,4.4469369145395665e-05
0.00021950000000000002,4.515618490702961e-05
0.00021960000000000003,3.851914174012035e-05
0.00021970000000000003,2.8072714764867405e-05
0.00021980000000000003,1.743513940904785e-05
0.00021990000000000003,1.8507468269205374e-05
0.00022,1.3655288695945809e-05
0.0002201,1.4486155310500117e-05
0.0002202,9.677026045264694e-06
0.00022030000000000002,1.1373345623187616e-05
0.00022040000000000002,1.0591810240836358e-05
0.00022050000000000002,1.5515543086516886e-05
0.00022060000000000002,2.759073282882361e-05
0.00022070000000000002,2.0160163239684272e-05
0.00022080000000000003,1.0561278882459333e-05
0.00022090000000000003,1.6739037522494965e-05
0.00022100000000000003,1.9289940324879747e-05
0.0002211,3.519556307545926e-05
0.0002212,2.4188688107460666e-05
0.0002213,1.3332878690998921e-05
0.00022140000000000001,2.1818111703019928e-05
0.00022150000000000002,2.1456714189675897e-05
0.00022160000000000002,2.2910291333539086e-05
0.00022170000000000002,1.7187728481199276e-05
0.00022180000000000002,1.284296799747935e-05
0.00022190000000000003,1.5596380768463385e-05
0.00022200000000000003,1.8400168799070465e-05
0.00022210000000000003,1.923059089166328e-05
0.0002222,2.7832252669659166e-05
0.0002223,2.339456983153404e-05
0.0002224,2.4847177917400757e-05
0.00022250000000000001,2.8613841127412016e-05
0.00022260000000000002,2.509798529832917e-05
0.00022270000000000002,1.2974767612859918e-05
0.00022280000000000002,2.112038031665266e-05
0.00022290000000000002,3.721551680708594e-05
0.00022300000000000003,5.800122762256728e-05
0.00022310000000000003,6.0539889099621845e-05
0.00022320000000000003,5.541733408419293e-05
0.0002233,6.087352684140222e-05
0.0002234,7.228764240471331e-05
0.0002235,7.104766716762568e-05
0.00022360000000000001,7.323192292142944e-05
0.00022370000000000002,6.671098349410522e-05
0.00022380000000000002,7.457835902629648e-05
0.00022390000000000002,7.369260655308473e-05
0.00022400000000000002,6.466954735233406e-05
0.00022410000000000003,7.015834927867128e-05
0.00022420000000000003,7.139174493330686e-05
0.00022430000000000003,7.910619178055668e-05
0.0002244,7.652752560312867e-05
0.0002245,7.949061231345572e-05
0.0002246,7.906287049683649e-05
0.00022470000000000001,7.333706559879802e-05
0.00022480000000000002,6.538496323385698e-05
0.00022490000000000002,6.572471394723362e-05
0.00022500000000000002,6.136796213785509e-05
0.00022510000000000002,5.6497463796318616e-05
0.00022520000000000003,6.0151790363037544e-05
0.00022530000000000003,4.821182764409347e-05
0.00022540000000000003,5.2239367333470674e-05
0.00022550000000000003,4.772441591202556e-05
0.0002256,6.673058550276063e-05
0.0002257,7.473106868068237e-05
0.0002258,8.075208738405097e-05
0.00022590000000000002,8.047384770039695e-05
0.00022600000000000002,7.320623925492764e-05
0.00022610000000000002,7.159498289006812e-05
0.00022620000000000002,7.348567334834173e-05
0.00022630000000000003,8.040180161242343e-05
0.00022640000000000003,8.116620636541865e-05
0.00022650000000000003,7.786668123595193e-05
0.00022660000000000003,7.38533267777384e-05
0.0002267,7.352243304074789e-05
0.0002268,6.521272917578071e-05
0.0002269,6.25531388518084e-05
0.00022700000000000002,7.170129950336011e-05
0.00022710000000000002,6.815758853349003e-05
0.00022720000000000002,7.219087901088716e-05
0.00022730000000000002,6.62824397487319e-05
0.00022740000000000003,8.062827402906761e-05
0.00022750000000000003,7.68904457761941e-05
0.00022760000000000003,7.455796014032982e-05
0.00022770000000000003,6.946344971719954e-05
0.0002278,5.9703144219739186e-05
0.0002279,7.347607597587605e-05
0.000228,6.221014156352016e-05
0.00022810000000000001,7.432139825008963e-05
0.00022820000000000002,7.066098095461438e-05
0.00022830000000000002,6.9941877655834e-05
0.00022840000000000002,8.055184613018004e-05
0.00022850000000000002,8.153471137122998e-05
0.00022860000000000003,6.842943916630898e-05
0.00022870000000000003,6.887708657247884e-05
0.00022880000000000003,7.302314853626694e-05
0.0002289,6.561648871776008e-05
0.000229,5.896257115427515e-05
0.0002291,5.295818387579301e-05
0.00022920000000000001,4.3743811861619285e-05
0.00022930000000000002,3.5947750461300314e-05
0.00022940000000000002,4.3733902951732146e-05
0.00022950000000000002,3.834390861916514e-05
0.00022960000000000002,5.19070085512389e-05
0.00022970000000000003,5.230134937680087e-05
0.00022980000000000003,5.6335377315110066e-05
0.00022990000000000003,4.9317088116478024e-05
0.00023,4.1088890455590614e-05
0.0002301,3.2132435133084746e-05
0.0002302,2.8097181744259286e-05
0.00023030000000000001,3.7212036362686925e-05
0.00023040000000000002,4.076664846297601e-05
0.00023050000000000002,5.0445516109632295e-05
0.00023060000000000002,5.094520462208204e-05
0.00023070000000000002,4.441422217520309e-05
0.00023080000000000003,4.781538105126098e-05
0.00023090000000000003,5.0792028655694406e-05
0.00023100000000000003,4.908340517157828e-05
0.0002311,4.892353405453573e-05
0.0002312,5.556891016058144e-05
0.0002313,7.308266779341757e-05
0.00023140000000000001,6.149143026675468e-05
0.00023150000000000002,6.261275336304052e-05
0.00023160000000000002,4.779665604694356e-05
0.00023170000000000002,5.288052682707529e-05
0.00023180000000000002,6.67721671446455e-05
0.00023190000000000003,6.24679817194402e-05
0.00023200000000000003,6.474842587092724e-05
0.00023210000000000003,6.584161555778872e-05
0.00023220000000000003,5.7597572178540135e-05
0.0002323,5.3502460562044655e-05
0.0002324,4.818359558962088e-05
0.0002325,4.44900703530326e-05
0.00023260000000000002,3.287070277981836e-05
0.00023270000000000002,3.6418954005948915e-05
0.00023280000000000002,3.641293280691806e-05
0.00023290000000000002,4.235628949663376e-05
0.00023300000000000003,5.2354142674692435e-05
0.00023310000000000003,5.704486702088685e-05
0.00023320000000000003,4.564991129527251e-05
0.00023330000000000003,4.9181841443873585e-05
0.0002334,5.8684930386094585e-05
0.0002335,7.211516520557598e-05
0.0002336,7.678018529220539e-05
0.00023370000000000002,7.645040931425574e-05
0.00023380000000000002,6.190345592346079e-05
0.00023390000000000002,6.994636598440809e-05
0.00023400000000000002,7.174643729331025e-05
0.00023410000000000003,5.795148581050123e-05
0.00023420000000000003,4.801512465390107e-05
0.00023430000000000003,3.9629434482209314e-05
0.00023440000000000003,4.3111458293910784e-05
0.0002345,3.4422661666982344e-05
0.0002346,3.498070007491329e-05
0.0002347,3.690038397202246e-05
0.00023480000000000002,3.926248170325506e-05
0.00023490000000000002,3.978355513165418e-05
0.00023500000000000002,3.522970920540375e-05
0.00023510000000000002,4.11449069785e-05
0.00023520000000000002,3.3711969970726456e-05
0.00023530000000000003,3.097401486434248e-05
0.00023540000000000003,2.2097729051962096e-05
0.00023550000000000003,3.120363558716515e-05
0.0002356,2.13819889592482e-05
0.0002357,3.0341511223608808e-05
0.0002358,3.79340478487552e-05
0.00023590000000000001,4.326728870043428e-05
0.00023600000000000002,4.36322497979621e-05
0.00023610000000000002,4.4742719116905556e-05
0.00023620000000000002,3.939123684104252e-05
0.00023630000000000002,2.240069963720162e-05
0.00023640000000000003,2.788430261633966e-05
0.00023650000000000003,3.492533691174908e-05
0.00023660000000000003,3.595560009727756e-05
0.0002367,3.351366418431691e-05
0.0002368,1.7712543800638447e-05
0.0002369,2.545439165516849e-05
0.00023700000000000001,1.7847478635041134e-05
0.00023710000000000002,1.8578395729578278e-05
0.00023720000000000002,1.3282577375208393e-05
0.00023730000000000002,7.139605882280143e-06
0.00023740000000000002,1.674111188741085e-05
0.00023750000000000003,1.33361158400962e-05
0.00023760000000000003,1.5292300036241107e-05
0.00023770000000000003,1.950085512373988e-05
0.00023780000000000003,8.564795672967215e-06
0.0002379,4.303348400202917e-06
0.000238,4.932753811853602e-06
0.00023810000000000001,1.8052514831039777e-06
0.00023820000000000002,-2.7874746386580647e-06
0.00023830000000000002,-1.1462053167053742e-05
0.00023840000000000002,-1.4431781603066417e-05
0.00023850000000000002,-1.7561229287019e-05
0.00023860000000000003,-1.4601367963487574e-05
0.00023870000000000003,-4.876261638725152e-06
0.00023880000000000003,6.642311025210799e-06
0.00023890000000000003,3.2006979485375875e-05
0.000239,4.360330334716246e-05
0.0002391,4.289826523497051e-05
0.00023920000000000001,5.329193788339078e-05
0.00023930000000000002,6.562921634513506e-05
0.00023940000000000002,7.058557439329766e-05
0.00023950000000000002,6.366193411529232e-05
0.00023960000000000002,7.020681301181762e-05
0.00023970000000000003,7.029536459479538e-05
0.00023980000000000003,4.9091762405899854e-05
0.00023990000000000003,5.196751146652771e-05
0.00024000000000000003,5.56030194947263e-05
0.0002401,5.646896365876082e-05
0.0002402,5.752243799349156e-05
0.0002403,5.767420232417098e-05
0.00024040000000000002,5.711478069658031e-05
0.00024050000000000002,7.229072749330178e-05
0.00024060000000000002,5.8919041070871696e-05
0.00024070000000000002,6.0417066861868555e-05
0.00024080000000000003,6.217421670968665e-05
0.00024090000000000003,6.269600313571631e-05
0.00024100000000000003,6.759766705136558e-05
0.00024110000000000003,7.186092620444306e-05
0.0002412,6.519357716895725e-05
0.0002413,5.8125715078410944e-05
0.0002414,5.668844607012001e-05
0.00024150000000000002,5.2658629167762346e-05
0.00024160000000000002,5.8539976162004226e-05
