N_traj,T2,T2_error,T2_lower,T2_upper,ci_width_pct,R2
500,31.33030332706367,,28.51626299083663,34.14434366329071,17.96369672422688,
1000,31.33030332706367,,29.293650457267354,33.36695619685999,13.001169178193178,
2000,31.33030332706367,,29.82613549696028,32.834471157167066,9.601999791710067,
3000,31.33030332706367,,30.052006474161054,32.60860017996629,8.160130717907233,
5000,31.33030332706367,,30.26669605435491,32.39391059977243,6.78963916566999,
