N_traj,T2,T2_error,T2_lower,T2_upper,ci_width_pct,R2
500,0.0009734441003630598,,0.0008860108273785103,0.0010608773733476093,17.963696724226903,0.976959450156936
1000,0.0009746920209983765,,0.000911331341690202,0.001038052700306551,13.001169178193173,0.9803201548073531
2000,0.001101205539383591,,0.001048336662584635,0.0011540744161825471,9.601999791710075,0.914054474593315
3000,0.0009232361913628412,,0.0008855675513377232,0.0009609048313879592,8.160130717907235,0.9799102123669531
5000,0.0009132440708855716,,0.0008822410823280687,0.0009442470594430745,6.789639165669996,0.9949002646747194
