N_traj,T2,T2_error,T2_lower,T2_upper,ci_width_pct,R2
500,156.65151663531836,,142.58131495418314,170.72171831645358,17.963696724226892,
1000,156.65151663531836,,146.4682522863368,166.83478098429993,13.001169178193155,
2000,156.65151663531836,,149.1306774848014,164.17235578583532,9.601999791710064,
3000,156.65151663531836,,150.26003237080528,163.04300089983144,8.160130717907228,
5000,156.65151663531836,,151.33348027177453,161.96955299886218,6.789639165670012,
