time (s),P(t),P_std
7.299999999999999e-08,0.8267458482926298,8.188600426433445e-17
7.399999999999999e-08,0.8228500200906782,7.67580932923e-17
7.499999999999998e-08,0.8189310683008959,7.627482662061554e-17
7.599999999999999e-08,0.814996879831629,7.957028650512844e-17
7.699999999999999e-08,0.8110498246196001,7.967349055175335e-17
7.799999999999998e-08,0.8071037185949858,7.92339449818314e-17
7.899999999999999e-08,0.8031485344841109,7.678485225887628e-17
7.999999999999999e-08,0.7991651720851924,7.902625407419788e-17
8.099999999999998e-08,0.7951457554276997,7.969927068203545e-17
8.199999999999999e-08,0.7911010519728089,7.78740535023478e-17
8.299999999999999e-08,0.7870160240673792,7.980230792051356e-17
8.399999999999998e-08,0.7829348123577966,7.755684626330686e-17
8.5e-08,0.7788285814144613,7.800584248392333e-17
8.599999999999999e-08,0.7747169505196937,7.977656108715413e-17
8.699999999999998e-08,0.7705911826699988,7.69985892130607e-17
8.8e-08,0.7664555540459773,7.879194741893008e-17
8.899999999999999e-08,0.7623235097643237,8.092705958796235e-17
8.999999999999999e-08,0.7581988034149137,7.739775512908664e-17
9.099999999999998e-08,0.7541003170641385,7.964770207703612e-17
9.199999999999999e-08,0.750032795880893,7.879194741893008e-17
9.299999999999999e-08,0.7459604473098203,7.964770207703612e-17
9.399999999999998e-08,0.7419127396602255,8.148361360181679e-17
9.499999999999999e-08,0.7378377276510464,7.619398417434859e-17
9.599999999999999e-08,0.7337910499507732,7.646312660257325e-17
9.699999999999998e-08,0.7297452418056981,7.941522896283854e-17
9.799999999999999e-08,0.7256648641752731,7.931168885497247e-17
9.899999999999999e-08,0.7215886541035612,8.036665142642833e-17
9.999999999999998e-08,0.7175194025873155,7.845226906178752e-17
1.0099999999999999e-07,0.7134362748734889,7.951863425268428e-17
1.0199999999999999e-07,0.7093536066469848,7.635558347396109e-17
1.0299999999999998e-07,0.7052872439501974,7.881801588859915e-17
1.0399999999999998e-07,0.7012200508812589,7.378320931034775e-17
1.0499999999999999e-07,0.6971711160479207,8.013626399180835e-17
1.0599999999999998e-07,0.693115788285514,7.779487294958742e-17
1.0699999999999998e-07,0.6890272905643081,8.077460659307139e-17
1.0799999999999999e-07,0.68494508208153,7.887012697917711e-17
1.0899999999999998e-07,0.6808618321675072,7.902625407419788e-17
1.0999999999999998e-07,0.6767901353136747,7.826875473077951e-17
1.1099999999999999e-07,0.6727259882895082,7.603204141066269e-17
1.1199999999999998e-07,0.66867566650822,8.057088721046358e-17
1.1299999999999998e-07,0.6646480300531366,7.721173450445131e-17
1.1399999999999999e-07,0.6605879129559232,7.784766893323461e-17
1.1499999999999998e-07,0.6565228767220963,8.011062448899506e-17
1.1599999999999998e-07,0.6524602869633527,7.918207332652912e-17
1.1699999999999999e-07,0.6484096053124591,7.910420206691776e-17
1.1799999999999998e-07,0.6443878353657502,7.964770207703612e-17
1.1899999999999998e-07,0.6403620096928739,8.023874007458557e-17
1.2e-07,0.6363604821248058,7.868758717787283e-17
1.2099999999999998e-07,0.6323354666366524,8.261034172711887e-17
1.2199999999999998e-07,0.6283277196775182,7.771561172376095e-17
1.2299999999999998e-07,0.6243013426258898,7.808480910696226e-17
1.2399999999999997e-07,0.6202747728574669,7.811111357431005e-17
1.25e-07,0.6162638713549256,8.039220927456254e-17
1.26e-07,0.6122509727556302,7.771561172376095e-17
1.2699999999999999e-07,0.6082346968338262,7.657051868724182e-17
1.2799999999999998e-07,0.6042230996261896,7.657051868724182e-17
1.2899999999999998e-07,0.6002396039417123,7.918207332652912e-17
1.2999999999999997e-07,0.5962558595073819,7.795315362787196e-17
1.3099999999999997e-07,0.592289628521028,7.957028650512844e-17
1.32e-07,0.5883499503396515,7.868758717787283e-17
1.3299999999999999e-07,0.5844384971919859,7.913016766816421e-17
1.3399999999999998e-07,0.5805411659133708,7.860922607576835e-17
1.3499999999999998e-07,0.5766450943243292,7.818997388068908e-17
1.3599999999999997e-07,0.5727506250769179,7.980230792051356e-17
1.3699999999999997e-07,0.5688878625028314,7.82425032610722e-17
1.38e-07,0.5650433723612395,7.847845036372169e-17
1.39e-07,0.5611999095428168,7.837367267966345e-17
1.3999999999999998e-07,0.5573833467283086,7.951863425268428e-17
1.4099999999999998e-07,0.5536097906403366,7.855694191562709e-17
1.4199999999999997e-07,0.5498689399115012,7.957028650512844e-17
1.4299999999999997e-07,0.5461181440548821,7.747734153070907e-17
1.4399999999999997e-07,0.5423787049510848,7.944109290391274e-17
1.45e-07,0.5386432746545183,8.074916977726412e-17
1.4599999999999998e-07,0.534931646319673,7.946694842710472e-17
1.4699999999999998e-07,0.5312293423632991,7.710523550961874e-17
1.4799999999999998e-07,0.5275275600007203,7.832123127353765e-17
1.4899999999999997e-07,0.5238394816953985,8.110455922690037e-17
1.4999999999999997e-07,0.5201740088931315,8.00849767776001e-17
1.51e-07,0.5165056320099278,7.972504247597728e-17
1.5199999999999998e-07,0.5128439245302102,7.847845036372169e-17
1.5299999999999998e-07,0.5091697918849052,7.957028650512844e-17
1.5399999999999998e-07,0.5055300173945249,7.821624298066782e-17
1.5499999999999997e-07,0.5019116644636112,8.03155113312552e-17
1.5599999999999997e-07,0.4983174237398246,7.784766893323461e-17
1.57e-07,0.4947344621952495,8.095244050738454e-17
1.5799999999999999e-07,0.4911684853889127,7.897424600402098e-17
1.5899999999999998e-07,0.48760756434458996,7.632867401639449e-17
1.5999999999999998e-07,0.4840319694007607,7.818997388068908e-17
1.6099999999999997e-07,0.4804969140545184,7.925986807919827e-17
1.6199999999999997e-07,0.4769566436630446,8.074916977726412e-17
1.6299999999999996e-07,0.47343701878391625,8.000798431297135e-17
1.6399999999999999e-07,0.4699252508931507,7.884407573916694e-17
1.6499999999999998e-07,0.4664503654245768,7.797950250597032e-17
1.6599999999999998e-07,0.46301595497146186,8.095244050738454e-17
1.6699999999999997e-07,0.45960752918243425,7.750385217016096e-17
1.6799999999999997e-07,0.4562565265995524,7.900025431890488e-17
1.6899999999999996e-07,0.4529149402620145,8.000798431297135e-17
1.7e-07,0.4495682469516392,7.962190524977581e-17
1.7099999999999998e-07,0.446236192163281,8.133220384522988e-17
1.7199999999999998e-07,0.442887074534291,7.842607901964165e-17
1.7299999999999997e-07,0.43957894404921494,8.051987683041493e-17
1.7399999999999997e-07,0.4362493034124629,7.871369020966661e-17
1.7499999999999997e-07,0.43290434313537995,7.792679584060017e-17
1.76e-07,0.4296002740354503,7.83998802285249e-17
1.7699999999999998e-07,0.4263133056071418,7.92339449818314e-17
1.7799999999999998e-07,0.42302870596907466,8.087627385369305e-17
1.7899999999999997e-07,0.4197723586640244,8.067281120720505e-17
1.7999999999999997e-07,0.4165422034028267,7.755684626330686e-17
1.8099999999999997e-07,0.41333577436610985,7.946694842710472e-17
1.8199999999999996e-07,0.4101750397299296,7.842607901964165e-17
1.8299999999999998e-07,0.40702908890282113,7.990521229327011e-17
1.8399999999999998e-07,0.4039054311378805,7.92339449818314e-17
1.8499999999999998e-07,0.40081596815441095,7.892220366162853e-17
1.8599999999999997e-07,0.39777082714697903,7.803217357074378e-17
1.8699999999999997e-07,0.3947317367834339,8.059638029359178e-17
1.8799999999999996e-07,0.3917330523555697,7.795315362787196e-17
1.8899999999999999e-07,0.38871940183811104,7.964770207703612e-17
1.8999999999999998e-07,0.3857106284079713,7.816369595224381e-17
1.9099999999999998e-07,0.3827124029403162,7.915612475190917e-17
1.9199999999999997e-07,0.37971544601544804,7.766272596620801e-17
1.9299999999999997e-07,0.37671340066197445,7.67580932923e-17
1.9399999999999996e-07,0.3737227266821405,7.562566735475685e-17
1.9499999999999996e-07,0.3707401969732307,8.20113464535166e-17
1.9599999999999998e-07,0.3677618204453455,7.681160190339402e-17
1.9699999999999998e-07,0.36478681242869204,8.085086902383629e-17
1.9799999999999997e-07,0.3618415585062711,7.811111357431005e-17
1.9899999999999997e-07,0.35891718755355734,7.737120813632182e-17
1.9999999999999996e-07,0.3560248319013283,7.646312660257325e-17
2.0099999999999996e-07,0.3531431885150712,7.75833297355704e-17
2.0199999999999998e-07,0.35028555592821864,7.734465203183738e-17
2.0299999999999998e-07,0.34745277833430216,7.957028650512844e-17
2.0399999999999997e-07,0.34461380645048395,7.913016766816421e-17
2.0499999999999997e-07,0.34180250102004855,7.905224527834553e-17
2.0599999999999997e-07,0.338951926305732,8.051987683041493e-17
2.0699999999999996e-07,0.3361067953195529,7.816369595224381e-17
2.0799999999999996e-07,0.33323687507123556,7.907822793977953e-17
2.0899999999999998e-07,0.3303536029125096,7.969927068203545e-17
2.0999999999999997e-07,0.3274725804475411,7.876587032160195e-17
2.1099999999999997e-07,0.32461617349651867,7.949279554062838e-17
2.1199999999999997e-07,0.32176934390473516,7.829499739865214e-17
2.1299999999999996e-07,0.3189696033385034,7.957028650512844e-17
2.1399999999999996e-07,0.316204135069366,7.938935659565482e-17
2.1499999999999998e-07,0.31346673912959194,7.643625500567854e-17
2.1599999999999998e-07,0.31077326094064783,7.969927068203545e-17
2.1699999999999997e-07,0.3080937239735248,7.931168885497247e-17
2.1799999999999997e-07,0.30543828412229135,8.087627385369305e-17
2.1899999999999996e-07,0.3027920480101455,7.884407573916694e-17
2.1999999999999996e-07,0.30015152096496495,7.797950250597032e-17
2.2099999999999998e-07,0.29753614648727705,7.648998875924333e-17
2.2199999999999998e-07,0.29493852516402835,8.072372494607393e-17
2.2299999999999997e-07,0.2923670443090912,7.811111357431005e-17
2.2399999999999997e-07,0.2898139474886504,7.766272596620801e-17
2.2499999999999996e-07,0.28728053823130534,8.049435951814986e-17
2.2599999999999996e-07,0.2847442919115515,7.855694191562709e-17
2.2699999999999995e-07,0.28223234950113746,7.834745636426877e-17
2.2799999999999998e-07,0.2797343378991958,7.897424600402098e-17
2.2899999999999997e-07,0.2772632565899488,7.982804644978159e-17
2.2999999999999997e-07,0.2748088120248183,7.697190455129483e-17
2.3099999999999996e-07,0.27238243098026205,7.747734153070907e-17
2.3199999999999996e-07,0.2699774612270224,7.944109290391274e-17
2.3299999999999996e-07,0.2676104147380168,7.938935659565482e-17
2.3399999999999998e-07,0.2652476057391234,7.826875473077951e-17
2.3499999999999997e-07,0.26291152841602755,7.902625407419788e-17
2.3599999999999997e-07,0.2606074057654995,7.670454735394362e-17
2.3699999999999996e-07,0.2583222574065617,8.102853556461275e-17
2.3799999999999996e-07,0.2560412157171565,7.928578270080921e-17
2.3899999999999996e-07,0.25376144441859994,8.074916977726412e-17
2.4e-07,0.25150537997452693,7.977656108715413e-17
2.4099999999999995e-07,0.24924643137980884,7.847845036372169e-17
2.4199999999999997e-07,0.2469998285366486,7.818997388068908e-17
2.4299999999999994e-07,0.24475927840163114,7.876587032160195e-17
2.4399999999999996e-07,0.24255288052147714,7.622094118356785e-17
2.45e-07,0.2403767102658235,7.954446457145965e-17
2.4599999999999995e-07,0.23822159067369028,7.82425032610722e-17
2.47e-07,0.23607506113441679,8.041775900006842e-17
2.4799999999999994e-07,0.23392258481484518,7.920801340038683e-17
2.4899999999999997e-07,0.23175353425082948,7.723833630868742e-17
2.5e-07,0.22958823101291068,7.689179500186976e-17
2.5099999999999996e-07,0.22740335164844522,8.064734228432652e-17
2.52e-07,0.225233090780044,8.051987683041493e-17
2.5299999999999995e-07,0.2230985288665792,7.82425032610722e-17
2.5399999999999997e-07,0.2210091610539047,8.034108544791393e-17
2.5499999999999994e-07,0.2189287739899109,7.900025431890488e-17
2.5599999999999996e-07,0.2168646208990593,8.051987683041493e-17
2.57e-07,0.2148333297537316,7.850462293418876e-17
2.5799999999999995e-07,0.21282215336960392,7.876587032160195e-17
2.59e-07,0.21081010937553102,8.100317848824012e-17
2.5999999999999995e-07,0.2088005405405416,8.057088721046358e-17
2.6099999999999997e-07,0.2067834323591239,7.83998802285249e-17
2.6199999999999994e-07,0.20476651943167162,7.818997388068908e-17
2.6299999999999996e-07,0.20278357956042867,8.046883411414097e-17
2.64e-07,0.20078898621150074,7.928578270080921e-17
2.6499999999999995e-07,0.19878336092517498,7.845226906178752e-17
2.6599999999999997e-07,0.19678821550638978,8.018751840318324e-17
2.6699999999999994e-07,0.19479739208759955,7.871369020966661e-17
2.6799999999999996e-07,0.192842242424544,7.920801340038683e-17
2.69e-07,0.19087815757295057,7.863535511955984e-17
2.6999999999999996e-07,0.1889341817684773,7.654368479166144e-17
2.71e-07,0.18702917824456614,7.82425032610722e-17
2.7199999999999995e-07,0.1851403832006916,7.910420206691776e-17
2.7299999999999997e-07,0.18324562010231848,7.795315362787196e-17
2.7399999999999994e-07,0.18135144920523344,7.608606062984717e-17
2.7499999999999996e-07,0.17949846954765966,7.863535511955984e-17
2.76e-07,0.17769894202631764,7.944109290391274e-17
2.7699999999999995e-07,0.17591997540863732,8.074916977726412e-17
2.78e-07,0.1741396058918383,8.03155113312552e-17
2.7899999999999994e-07,0.17239626227613078,7.871369020966661e-17
2.7999999999999997e-07,0.17063975513951032,7.797950250597032e-17
2.8099999999999994e-07,0.16891432597051137,7.605905581599573e-17
2.8199999999999996e-07,0.1672085597681937,8.138270506328773e-17
2.83e-07,0.16549653175920528,8.258547033058135e-17
2.8399999999999995e-07,0.1638030773280422,7.982804644978159e-17
2.8499999999999997e-07,0.1621248960431463,8.064734228432652e-17
2.8599999999999994e-07,0.16046229956902053,8.123110721964783e-17
2.8699999999999996e-07,0.15882430719552118,8.013626399180835e-17
2.8799999999999993e-07,0.15719904566043844,7.742429301950445e-17
2.8899999999999995e-07,0.15555488535459958,8.150882121683646e-17
2.9e-07,0.15393148911391466,7.837367267966345e-17
2.9099999999999995e-07,0.1523556747099975,7.784766893323461e-17
2.9199999999999997e-07,0.15079503675032993,7.797950250597032e-17
2.9299999999999994e-07,0.1492611334882242,7.858308834401479e-17
2.9399999999999996e-07,0.1477453552883431,8.046883411414097e-17
2.95e-07,0.14624782690653187,8.05453860586267e-17
2.9599999999999995e-07,0.14479655454795318,7.805849577542928e-17
2.9699999999999997e-07,0.14333919561501668,8.005932084973443e-17
2.9799999999999994e-07,0.14188990334863122,7.925986807919827e-17
2.9899999999999996e-07,0.14046591372584927,8.023874007458557e-17
2.9999999999999993e-07,0.13904316334644803,8.115520210365965e-17
3.0099999999999996e-07,0.13765686864718155,7.99566148153398e-17
3.02e-07,0.13628259165121934,8.087627385369305e-17
3.0299999999999995e-07,0.1349190231027477,8.057088721046358e-17
3.0399999999999997e-07,0.13360616288941676,7.82425032610722e-17
3.0499999999999994e-07,0.13233064079492302,7.99566148153398e-17
3.0599999999999996e-07,0.13107264728799245,8.005932084973443e-17
3.0699999999999993e-07,0.1298372916059058,7.884407573916694e-17
3.0799999999999995e-07,0.1285659665449986,7.782127541868275e-17
3.09e-07,0.1272961186733843,8.085086902383629e-17
3.0999999999999994e-07,0.12607179223633422,7.826875473077951e-17
3.1099999999999997e-07,0.12486616995061872,8.046883411414097e-17
3.1199999999999994e-07,0.12367237816791213,7.907822793977953e-17
3.1299999999999996e-07,0.12251808826149933,7.876587032160195e-17
3.14e-07,0.12140030053389984,7.969927068203545e-17
3.1499999999999995e-07,0.120296474640038,7.962190524977581e-17
3.1599999999999997e-07,0.11919643151082122,7.99566148153398e-17
3.1699999999999994e-07,0.11812223217591178,7.760980417064758e-17
3.1799999999999996e-07,0.11706221662430305,7.873978458804285e-17
3.1899999999999993e-07,0.1160041403032379,8.062186531566542e-17
3.1999999999999995e-07,0.11493332917578732,7.842607901964165e-17
3.21e-07,0.11385874648767873,7.892220366162853e-17
3.2199999999999995e-07,0.11280050882265961,7.779487294958742e-17
3.2299999999999997e-07,0.11173143516832501,8.026433865238615e-17
3.2399999999999994e-07,0.11069430657093532,7.892220366162853e-17
3.2499999999999996e-07,0.10963352513992118,8.165990349887982e-17
3.2599999999999993e-07,0.10861679743200364,7.900025431890488e-17
3.2699999999999995e-07,0.10758505964093598,7.925986807919827e-17
3.2799999999999997e-07,0.10654412460596778,7.915612475190917e-17
3.2899999999999994e-07,0.10549848626795241,7.892220366162853e-17
3.2999999999999996e-07,0.10447373625489124,7.797950250597032e-17
3.3099999999999993e-07,0.10347816628906557,7.881801588859915e-17
3.3199999999999996e-07,0.10249607570236499,8.13069414734929e-17
3.33e-07,0.10152095526414676,8.011062448899506e-17
3.3399999999999995e-07,0.10055562033448517,7.918207332652912e-17
3.3499999999999997e-07,0.09960799528780322,8.028992906867558e-17
3.3599999999999994e-07,0.09862407573323513,7.837367267966345e-17
3.3699999999999996e-07,0.09763989479895102,7.821624298066782e-17
3.3799999999999993e-07,0.09664878165471791,7.776846151682843e-17
3.3899999999999995e-07,0.0956668007240383,7.78740535023478e-17
3.4e-07,0.0947034287864513,8.011062448899506e-17
3.4099999999999994e-07,0.09375082072832279,7.527170189206563e-17
3.4199999999999997e-07,0.09279885901801761,7.726492895409875e-17
3.4299999999999993e-07,0.09184157886356924,7.889616961715914e-17
3.4399999999999996e-07,0.09087186760857,7.985377668298796e-17
3.449999999999999e-07,0.08990661201032744,7.949279554062838e-17
3.4599999999999995e-07,0.08892306804963479,7.931168885497247e-17
3.4699999999999997e-07,0.08793176731938888,8.028992906867558e-17
3.4799999999999994e-07,0.08693389030914277,7.745082181693175e-17
3.4899999999999996e-07,0.08594008441805906,8.000798431297135e-17
3.4999999999999993e-07,0.08493305333334433,8.125639316803293e-17
3.5099999999999995e-07,0.08393113984834287,7.86614754840469e-17
3.52e-07,0.08293487819175031,8.059638029359178e-17
3.5299999999999994e-07,0.08193274258126557,8.226145788034025e-17
3.5399999999999997e-07,0.08094818857276634,7.766272596620801e-17
3.5499999999999994e-07,0.0799744705303654,7.726492895409875e-17
3.5599999999999996e-07,0.07903661985997201,8.178559220416819e-17
3.5699999999999993e-07,0.07810979062129059,7.897424600402098e-17
3.5799999999999995e-07,0.07718521963233975,8.140794392420253e-17
3.5899999999999997e-07,0.076235225410688,7.771561172376095e-17
3.5999999999999994e-07,0.07533471644151618,7.826875473077951e-17
3.6099999999999996e-07,0.0744220221030309,7.816369595224381e-17
3.6199999999999993e-07,0.07352773716835698,7.82425032610722e-17
3.6299999999999995e-07,0.07263836121042688,7.797950250597032e-17
3.639999999999999e-07,0.07176211434219548,7.871369020966661e-17
3.6499999999999995e-07,0.0708629729847871,7.894822912108668e-17
3.6599999999999997e-07,0.06997168420413305,7.603204141066269e-17
3.6699999999999994e-07,0.0691038445677808,8.097781347165198e-17
3.6799999999999996e-07,0.06823242324529949,7.766272596620801e-17
3.6899999999999993e-07,0.06738808182336112,7.913016766816421e-17
3.6999999999999995e-07,0.06655161551184484,7.959610006185134e-17
3.709999999999999e-07,0.06572650286429182,8.13069414734929e-17
3.7199999999999994e-07,0.06491664179797876,8.021313332746002e-17
3.7299999999999997e-07,0.06409254693679795,7.855694191562709e-17
3.7399999999999993e-07,0.06326985624791812,7.860922607576835e-17
3.7499999999999996e-07,0.06247458351527216,7.954446457145965e-17
3.759999999999999e-07,0.061663181055549916,7.969927068203545e-17
3.7699999999999995e-07,0.06083781452651344,8.118051169482654e-17
3.7799999999999997e-07,0.06001580464571311,8.05453860586267e-17
3.7899999999999994e-07,0.0591930146872779,8.016189529391645e-17
3.7999999999999996e-07,0.058360997117639236,7.972504247597728e-17
3.8099999999999993e-07,0.05752864672089562,7.832123127353765e-17
3.8199999999999995e-07,0.05671965032077948,7.805849577542928e-17
3.829999999999999e-07,0.05589993607156282,8.039220927456254e-17
3.8399999999999994e-07,0.05508757014431429,7.962190524977581e-17
3.8499999999999997e-07,0.05427976091314254,7.779487294958742e-17
3.8599999999999994e-07,0.0534738400795018,7.66777603626068e-17
3.8699999999999996e-07,0.052684564635818526,7.900025431890488e-17
3.8799999999999993e-07,0.051887792701258345,7.818997388068908e-17
3.8899999999999995e-07,0.05108129223347143,7.938935659565482e-17
3.899999999999999e-07,0.05027198180990117,7.790042913511167e-17
3.9099999999999994e-07,0.049479966909987905,7.75833297355704e-17
3.9199999999999996e-07,0.04872841858914344,7.818997388068908e-17
3.9299999999999993e-07,0.04801590230443964,8.16347425358734e-17
3.9399999999999995e-07,0.047277522299209916,7.797950250597032e-17
3.949999999999999e-07,0.046542878434299925,8.283384824577205e-17
3.9599999999999995e-07,0.045815617112232976,7.853078678191872e-17
3.9699999999999997e-07,0.04504500213069167,7.884407573916694e-17
3.9799999999999994e-07,0.04428931286735664,7.897424600402098e-17
3.9899999999999996e-07,0.04349764369674422,7.694521063526706e-17
3.9999999999999993e-07,0.04271829790514759,7.818997388068908e-17
4.0099999999999995e-07,0.04195786233654156,7.697190455129483e-17
4.019999999999999e-07,0.04122082280360184,7.892220366162853e-17
4.0299999999999994e-07,0.04050685694107884,7.710523550961874e-17
4.0399999999999996e-07,0.03980518417889396,8.062186531566542e-17
4.0499999999999993e-07,0.03908935685604992,7.760980417064758e-17
4.0599999999999996e-07,0.03838892330359211,8.112988461681563e-17
4.069999999999999e-07,0.03769816456627096,7.776846151682843e-17
4.0799999999999995e-07,0.036998472240396596,7.967349055175335e-17
4.089999999999999e-07,0.036282918207409726,8.120581339769892e-17
4.0999999999999994e-07,0.03556923868004309,7.967349055175335e-17
4.1099999999999996e-07,0.03486707793529514,7.910420206691776e-17
4.1199999999999993e-07,0.03418346186381733,7.750385217016096e-17
4.1299999999999995e-07,0.03349323410514264,8.034108544791393e-17
4.139999999999999e-07,0.03281219547825622,7.92339449818314e-17
4.1499999999999994e-07,0.032108315488869624,7.776846151682843e-17
4.159999999999999e-07,0.03142465465998506,8.013626399180835e-17
4.1699999999999994e-07,0.03075068317825993,8.213649736785019e-17
4.1799999999999996e-07,0.030105487202570214,7.745082181693175e-17
4.1899999999999993e-07,0.029467210424629298,7.86614754840469e-17
4.1999999999999995e-07,0.02889113860188535,8.087627385369305e-17
4.209999999999999e-07,0.028350409414956854,7.957028650512844e-17
4.2199999999999994e-07,0.027814826631834388,7.936347579412092e-17
4.2299999999999996e-07,0.027333343343958354,7.918207332652912e-17
4.2399999999999993e-07,0.026845013503245817,7.450360320402809e-17
4.2499999999999995e-07,0.026387871060477693,7.803217357074378e-17
4.259999999999999e-07,0.025926137093291446,7.760980417064758e-17
4.2699999999999995e-07,0.025473925032465608,7.985377668298796e-17
4.279999999999999e-07,0.02502258438421071,7.721173450445131e-17
4.2899999999999994e-07,0.02455729780924524,7.742429301950445e-17
4.2999999999999996e-07,0.024069382816480283,8.077460659307139e-17
4.3099999999999993e-07,0.023579039086168457,8.039220927456254e-17
4.3199999999999995e-07,0.02309738831717948,7.710523550961874e-17
4.329999999999999e-07,0.0226120571220871,7.83998802285249e-17
4.3399999999999994e-07,0.022147080803738443,8.046883411414097e-17
4.349999999999999e-07,0.021711111145841788,7.826875473077951e-17
4.3599999999999993e-07,0.021319996494741957,7.900025431890488e-17
4.3699999999999996e-07,0.020904155594381826,8.160957381551697e-17
4.379999999999999e-07,0.02046587489898933,8.095244050738454e-17
4.3899999999999995e-07,0.020029365590140638,7.99566148153398e-17
4.399999999999999e-07,0.019609680135216957,8.145839818620396e-17
4.4099999999999994e-07,0.019183218222450792,7.567997663813321e-17
4.4199999999999996e-07,0.018764513025791876,8.077460659307139e-17
4.4299999999999993e-07,0.018365126734630706,7.821624298066782e-17
4.4399999999999995e-07,0.01797069071984854,7.889616961715914e-17
4.449999999999999e-07,0.017590096054182214,8.057088721046358e-17
4.4599999999999994e-07,0.017225393733151184,7.876587032160195e-17
