time (s),P(t),P_std
1.4e-06,0.011873919448449816,8.011062448899506e-17
1.405e-06,0.013011587558850367,7.910420206691776e-17
1.41e-06,0.014085772977616658,7.977656108715413e-17
1.415e-06,0.015177470870241535,7.920801340038683e-17
1.42e-06,0.016372508712430556,8.128167125020237e-17
1.4250000000000001e-06,0.017599033296130637,8.102853556461275e-17
1.43e-06,0.018654233808422786,7.905224527834553e-17
1.435e-06,0.01934007917329954,7.567997663813321e-17
1.44e-06,0.020113212368415005,7.662415828659589e-17
1.445e-06,0.02084853992075022,7.742429301950445e-17
1.45e-06,0.021501254921731276,8.005932084973443e-17
1.455e-06,0.021956085276845307,8.074916977726412e-17
1.46e-06,0.022286907270281864,7.766272596620801e-17
1.465e-06,0.022438395348976067,7.837367267966345e-17
1.4700000000000001e-06,0.022580637472607697,8.077460659307139e-17
1.475e-06,0.022773579056040723,7.998230368823245e-17
1.48e-06,0.022790292310262653,7.959610006185134e-17
1.485e-06,0.022803134317094898,8.150882121683646e-17
1.4900000000000001e-06,0.022672348595640435,7.928578270080921e-17
1.495e-06,0.02259366371943204,7.92339449818314e-17
1.5e-06,0.022429640828120195,7.811111357431005e-17
1.505e-06,0.02199027046565153,7.954446457145965e-17
1.51e-06,0.02159075765090897,8.00849767776001e-17
1.5150000000000001e-06,0.021010697873033272,8.087627385369305e-17
1.52e-06,0.020323114383583488,7.731808680624463e-17
1.525e-06,0.019747797325602102,7.879194741893008e-17
1.53e-06,0.019015698501260184,7.805849577542928e-17
1.5350000000000001e-06,0.01819591918248671,7.962190524977581e-17
1.54e-06,0.017449478590094693,7.982804644978159e-17
1.545e-06,0.016710643192651194,7.829499739865214e-17
1.55e-06,0.01588959486828696,7.784766893323461e-17
1.555e-06,0.015274373345318353,8.064734228432652e-17
1.56e-06,0.014767084737283593,7.792679584060017e-17
1.565e-06,0.014320249856129175,8.013626399180835e-17
1.57e-06,0.013987274417789063,8.095244050738454e-17
1.575e-06,0.013729996953351096,7.681160190339402e-17
1.5800000000000001e-06,0.013466494827678229,7.972504247597728e-17
1.585e-06,0.013426559810492093,7.913016766816421e-17
1.59e-06,0.013322150882166596,8.256059144153042e-17
1.595e-06,0.01320559406110531,7.855694191562709e-17
1.6e-06,0.013019287770146628,7.723833630868742e-17
1.605e-06,0.01287164350526002,7.721173450445131e-17
1.61e-06,0.012770220116213628,7.681160190339402e-17
1.615e-06,0.01257459556814964,7.951863425268428e-17
1.62e-06,0.012344475783958342,8.049435951814986e-17
1.6250000000000001e-06,0.012197745270889135,7.951863425268428e-17
1.63e-06,0.012032268347432033,8.023874007458557e-17
1.635e-06,0.011811966413941194,8.049435951814986e-17
1.64e-06,0.011502251663317298,7.829499739865214e-17
1.6450000000000001e-06,0.010905048602401216,8.080003540106574e-17
1.65e-06,0.010228214522128633,7.954446457145965e-17
1.655e-06,0.009611224511315934,7.985377668298796e-17
1.66e-06,0.008974577754763529,7.964770207703612e-17
1.665e-06,0.008317153809950493,8.118051169482654e-17
1.67e-06,0.007504607497740811,7.713187404401502e-17
1.675e-06,0.006677298536985226,8.067281120720505e-17
1.68e-06,0.005736355413783127,8.036665142642833e-17
1.685e-06,0.0049078073686993975,7.99566148153398e-17
1.6900000000000001e-06,0.004109281713686877,7.972504247597728e-17
1.695e-06,0.0032962320397243406,7.845226906178752e-17
1.7e-06,0.002736655842628865,7.832123127353765e-17
1.705e-06,0.002373763583586501,8.041775900006842e-17
1.71e-06,0.0024022014136946346,8.039220927456254e-17
1.715e-06,0.0028223431417978054,7.972504247597728e-17
1.72e-06,0.003403166275195777,7.954446457145965e-17
1.725e-06,0.004093048871699183,7.925986807919827e-17
1.73e-06,0.004580276635295241,7.586975298354787e-17
1.7350000000000001e-06,0.005126857066910138,8.145839818620396e-17
1.74e-06,0.0056355227003333334,7.933758654998266e-17
1.745e-06,0.006129342438869222,8.026433865238615e-17
1.75e-06,0.006709485530506057,7.578847845246989e-17
1.7550000000000001e-06,0.0074812829931968925,8.023874007458557e-17
1.76e-06,0.008261545365412258,7.795315362787196e-17
1.765e-06,0.008952373729688308,7.739775512908664e-17
1.77e-06,0.00977748846964833,8.041775900006842e-17
1.775e-06,0.01055883500438126,7.920801340038683e-17
1.7800000000000001e-06,0.011378285870337061,7.845226906178752e-17
1.785e-06,0.01217249022166739,7.884407573916694e-17
1.79e-06,0.01286855302278497,8.011062448899506e-17
1.795e-06,0.013472387137645123,7.985377668298796e-17
1.8000000000000001e-06,0.013972311949473999,7.850462293418876e-17
1.805e-06,0.01454196951389764,8.005932084973443e-17
1.81e-06,0.015162932634267481,7.97508059416606e-17
1.815e-06,0.015622211949449152,8.095244050738454e-17
1.82e-06,0.016040307662429802,8.092705958796235e-17
1.825e-06,0.016505901783607793,7.905224527834553e-17
1.83e-06,0.016781647942534728,8.095244050738454e-17
1.835e-06,0.017133352562236078,7.779487294958742e-17
1.84e-06,0.01755653541635525,7.969927068203545e-17
1.8450000000000001e-06,0.017906201521950233,7.826875473077951e-17
1.85e-06,0.018204281322759613,8.003365669749631e-17
1.855e-06,0.01826154204172029,7.946694842710472e-17
1.86e-06,0.01827744089684437,8.034108544791393e-17
1.8650000000000001e-06,0.018104958451624773,8.105388470822197e-17
1.87e-06,0.017839053011315466,8.077460659307139e-17
1.875e-06,0.017621651366707347,8.148361360181679e-17
1.88e-06,0.017339735025619293,7.811111357431005e-17
1.885e-06,0.016856331424945203,8.023874007458557e-17
1.8900000000000001e-06,0.016434433273160038,7.967349055175335e-17
1.895e-06,0.016033584430051477,7.75833297355704e-17
1.9e-06,0.01564414423113859,7.871369020966661e-17
1.905e-06,0.015151487326188557,7.586975298354787e-17
1.91e-06,0.01460236922270569,8.026433865238615e-17
1.915e-06,0.014010826985546112,8.003365669749631e-17
1.9200000000000003e-06,0.013554982491081228,7.731808680624463e-17
1.925e-06,0.013409968809952691,8.000798431297135e-17
1.93e-06,0.013416950175926139,7.957028650512844e-17
1.935e-06,0.013614723524340814,7.897424600402098e-17
1.94e-06,0.01382973990702343,7.608606062984717e-17
1.945e-06,0.014104991346756142,8.085086902383629e-17
1.95e-06,0.01440732355109853,7.779487294958742e-17
1.955e-06,0.014765884498498557,7.632867401639449e-17
1.96e-06,0.015196172068610372,7.936347579412092e-17
1.9650000000000002e-06,0.015800362550252217,7.915612475190917e-17
1.97e-06,0.0163953343911253,7.82425032610722e-17
1.975e-06,0.016993162475855365,7.646312660257325e-17
1.98e-06,0.01767464080095635,7.876587032160195e-17
1.985e-06,0.01833251281291638,8.069827209191888e-17
1.99e-06,0.019075185940771927,7.689179500186976e-17
1.995e-06,0.01968378026436889,8.051987683041493e-17
2e-06,0.020276759413651046,7.750385217016096e-17
2.005e-06,0.02086520758615649,7.800584248392333e-17
2.0100000000000002e-06,0.02145920869686594,7.595094054341032e-17
2.015e-06,0.022281065258085306,7.845226906178752e-17
2.02e-06,0.02314490433301001,7.962190524977581e-17
2.025e-06,0.024108862488822002,7.82425032610722e-17
2.03e-06,0.025320390795218216,7.944109290391274e-17
2.035e-06,0.02631673495301632,8.092705958796235e-17
2.04e-06,0.027383923878531898,8.016189529391645e-17
2.045e-06,0.0284380362020315,7.689179500186976e-17
2.05e-06,0.02940674017803867,7.951863425268428e-17
2.0550000000000002e-06,0.030195871262365403,8.16347425358734e-17
2.06e-06,0.030917848620085554,7.845226906178752e-17
2.065e-06,0.03159475981066225,7.884407573916694e-17
2.07e-06,0.03223491936591369,7.892220366162853e-17
2.075e-06,0.03284305966570578,8.196123257993793e-17
2.08e-06,0.03338673727698225,8.051987683041493e-17
2.085e-06,0.03375538172248153,7.813740918642484e-17
2.09e-06,0.03410866035446704,7.640937395859943e-17
2.095e-06,0.034505752504856706,7.86614754840469e-17
2.1000000000000002e-06,0.03498248045122961,7.931168885497247e-17
2.105e-06,0.03555592797221326,7.92339449818314e-17
2.11e-06,0.03613354727556466,8.036665142642833e-17
2.115e-06,0.036645069527180836,8.011062448899506e-17
2.12e-06,0.03698194000519998,7.600501740362081e-17
2.125e-06,0.03731708648630368,7.665096401009793e-17
2.13e-06,0.03755727853695013,7.737120813632182e-17
2.135e-06,0.03789064788052008,7.962190524977581e-17
2.14e-06,0.03775891821999864,7.753035374459599e-17
2.1450000000000002e-06,0.0375140689015194,7.887012697917711e-17
2.15e-06,0.03723986222456983,8.026433865238615e-17
2.155e-06,0.03707381164713876,8.16347425358734e-17
2.16e-06,0.03687659244324516,7.938935659565482e-17
2.165e-06,0.036570843171099,7.691850745534256e-17
2.17e-06,0.03629713699595554,7.832123127353765e-17
2.175e-06,0.03595966367599252,7.951863425268428e-17
2.18e-06,0.035476781400814145,8.000798431297135e-17
2.1850000000000003e-06,0.03480227229975626,7.946694842710472e-17
2.19e-06,0.03411947811772705,7.897424600402098e-17
2.195e-06,0.03345245996614336,7.83998802285249e-17
2.2e-06,0.032855575345963166,8.143317496275171e-17
2.205e-06,0.0323510886896087,7.67580932923e-17
2.21e-06,0.0319210140434926,7.855694191562709e-17
2.215e-06,0.03143685931459308,8.362370018565567e-17
2.22e-06,0.03102726676222086,7.969927068203545e-17
2.225e-06,0.030557837043578645,7.897424600402098e-17
2.2300000000000002e-06,0.030190762457819976,7.689179500186976e-17
2.235e-06,0.029753455414941697,7.800584248392333e-17
2.24e-06,0.029462893900778823,8.005932084973443e-17
2.245e-06,0.029133975856530478,8.072372494607393e-17
2.25e-06,0.028901129315192692,7.982804644978159e-17
2.255e-06,0.028694686882016218,7.99566148153398e-17
2.26e-06,0.028468889797087924,7.635558347396109e-17
2.265e-06,0.02825019227416224,7.737120813632182e-17
2.27e-06,0.02822558175623215,8.013626399180835e-17
2.2750000000000002e-06,0.028096950873582032,7.784766893323461e-17
2.28e-06,0.027991577693154357,7.779487294958742e-17
2.285e-06,0.02776830187234032,7.967349055175335e-17
2.29e-06,0.02759050248680571,7.900025431890488e-17
2.295e-06,0.027422413257924626,7.834745636426877e-17
2.3e-06,0.02727269721778092,7.697190455129483e-17
2.305e-06,0.027231257572072985,7.78740535023478e-17
2.31e-06,0.02732502449067777,7.710523550961874e-17
2.315e-06,0.027177870089018927,8.107922592650823e-17
2.3200000000000002e-06,0.02679656593682421,8.049435951814986e-17
2.325e-06,0.02640324360249353,7.766272596620801e-17
2.33e-06,0.02597946273104178,7.516245408138222e-17
2.335e-06,0.025679356935714225,7.713187404401502e-17
2.34e-06,0.025343752354824747,7.853078678191872e-17
2.345e-06,0.024930939075659495,7.907822793977953e-17
2.35e-06,0.024537080934717796,8.102853556461275e-17
2.355e-06,0.02416787848851856,8.105388470822197e-17
2.36e-06,0.02358652337269011,8.011062448899506e-17
2.3650000000000002e-06,0.02298865791040034,8.206142972319446e-17
2.37e-06,0.02226990479292408,8.198629334572155e-17
2.375e-06,0.02155820186485188,7.707858776888524e-17
2.38e-06,0.020788856089713873,7.745082181693175e-17
2.385e-06,0.0199383341565955,7.873978458804285e-17
2.39e-06,0.019032035214556313,7.750385217016096e-17
2.395e-06,0.018252531766904164,8.246100082453038e-17
2.4e-06,0.0173953151216186,8.039220927456254e-17
2.405e-06,0.016606800280921808,8.077460659307139e-17
2.4100000000000002e-06,0.015759108899017854,7.905224527834553e-17
2.415e-06,0.014853614717055414,7.946694842710472e-17
2.42e-06,0.014052296480778357,7.715850338160936e-17
2.425e-06,0.013178552235103242,8.087627385369305e-17
2.43e-06,0.012447810586841152,8.077460659307139e-17
2.435e-06,0.011879810876519051,7.763626957778363e-17
2.44e-06,0.011203194921900765,8.107922592650823e-17
2.445e-06,0.01064792786892133,7.993091768634081e-17
2.4500000000000003e-06,0.010135160370278362,7.710523550961874e-17
2.4550000000000002e-06,0.009498068005638946,8.003365669749631e-17
2.46e-06,0.008830173959860157,7.718512353192064e-17
2.465e-06,0.008239432198432865,7.768917334513442e-17
2.47e-06,0.007767869129674254,7.871369020966661e-17
2.475e-06,0.007558550236723327,7.702526463018283e-17
2.48e-06,0.00755363563023444,8.181070677322451e-17
2.485e-06,0.007410147377013141,8.051987683041493e-17
2.49e-06,0.0073995238897626835,8.05453860586267e-17
2.4950000000000003e-06,0.007399221372591047,7.990521229327011e-17
2.5e-06,0.0073946880866526295,7.881801588859915e-17
2.505e-06,0.007498393827313647,7.858308834401479e-17
2.51e-06,0.007877577110183947,7.734465203183738e-17
2.515e-06,0.00862991355516699,7.811111357431005e-17
2.52e-06,0.009513468629482527,7.860922607576835e-17
2.525e-06,0.010473363939789477,7.980230792051356e-17
