N_traj,T2,T2_error,T2_lower,T2_upper,ci_width_pct,R2
500,4.0353822314049586,,3.672930318548495,4.397834144261422,17.963696724226896,
1000,4.0353822314049586,,3.773058795959106,4.297705666850812,13.001169178193178,
2000,4.0353822314049586,,3.8416435346778544,4.229120928132063,9.601999791710048,
3000,4.0353822314049586,,3.8707359988800354,4.200028463929882,8.160130717907233,
5000,4.0353822314049586,,3.898388285170979,4.172376177638938,6.78963916567,
