N_traj,T2,T2_error,T2_lower,T2_upper,ci_width_pct,R2
500,0.1999067916175186,,0.18195146672886695,0.21786211650617024,17.963696724226903,0.9955146855810576
1000,0.2039810548708603,,0.1907210938532485,0.21724101588847208,13.001169178193164,0.998505038728902
2000,0.21097036129884536,,0.20084167447260282,0.2210990481250879,9.601999791710059,0.9995212721871031
3000,0.19970645218184127,,0.19155829840677469,0.20785460595690786,8.160130717907244,0.9997010934292702
5000,0.19950948014277847,,0.19273649324127912,0.20628246704427783,6.789639165670007,0.9995312620994786
